TOT_DT,NODE_ID,ACSR_ID,DRCT_CD,LANE_NO,VKND_CD,TRF_QNTY,AVG_SPD,OCPN_RATE,RQRD_MS
25-9-20 오후 2:00,SH001N0019,ACSR000002,2,2,2,3,126.55,0,4920
25-9-20 오후 2:00,SH001N0019,ACSR000002,2,2,20,1,91.1,0,4115
25-9-20 오후 2:00,SH001N0019,ACSR000002,2,3,10,1,29.92,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000002,2,3,2,3,131.71,0,3560
25-9-20 오후 2:00,SH001N0019,ACSR000002,4,1,4,1,78.96,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000003,1,1,2,3,34.93,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000003,2,2,2,1,72.38,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000003,2,3,2,3,69.6,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000003,3,4,2,2,39.69,0,0
25-9-20 오후 2:00,SH001N0019,ACSR000004,2,2,10,1,89.98,0,1555
25-9-20 오후 2:00,SH001N0019,ACSR000004,2,2,2,7,98.25,4.5,1317
25-9-20 오후 2:00,SH001N0019,ACSR000004,2,3,2,4,87.4,0,1705
25-9-20 오후 2:00,SH001N0019,ACSR000004,2,3,4,1,103.9,0,1568
25-9-20 오후 2:00,SH001N0019,ACSR000004,3,4,2,2,62.45,0,2837
25-9-20 오후 2:00,SH001N0020,ACSR000002,3,2,10,1,-1,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000002,3,2,2,1,18.08,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000002,3,2,4,1,21.44,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000003,1,1,1,1,61.32,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000003,1,1,2,1,53.12,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000003,1,1,8,1,82.08,0,0
25-9-20 오후 2:00,SH001N0020,ACSR000004,1,1,2,3,11.01,0,2321
25-9-20 오후 2:00,SH001N0020,ACSR000004,2,1,2,4,46.06,0,1350
25-9-20 오후 2:00,SH001N0020,ACSR000004,2,1,4,1,36.1,0,8660
25-9-20 오후 2:00,SH001N0020,ACSR000004,3,2,2,1,9.26,0,12369
25-9-20 오후 2:00,SH001N0021,ACSR000001,2,3,4,1,76.38,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000002,2,2,2,2,66.68,0,4395
25-9-20 오후 2:00,SH001N0021,ACSR000002,2,2,4,1,177.9,0,1418
25-9-20 오후 2:00,SH001N0021,ACSR000002,2,3,4,3,88.81,0,2082
25-9-20 오후 2:00,SH001N0021,ACSR000002,2,3,40,1,192.82,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000002,3,4,2,2,44.55,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,1,1,10,1,125.08,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,1,1,2,4,42.88,0,4225
25-9-20 오후 2:00,SH001N0021,ACSR000003,2,2,2,1,232.98,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,2,2,4,2,125.43,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,2,3,10,2,104.17,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,2,3,2,2,111.83,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000003,3,4,2,1,74.54,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000004,2,2,1,1,88.52,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000004,2,2,2,2,106.27,0,2983
25-9-20 오후 2:00,SH001N0021,ACSR000004,2,3,2,1,117.02,0,2691
25-9-20 오후 2:00,SH001N0021,ACSR000004,2,3,4,1,52.54,0,0
25-9-20 오후 2:00,SH001N0021,ACSR000004,3,4,4,1,95.68,0,5252
25-9-20 오후 2:00,SH001N0022,ACSR000001,2,3,2,1,36.94,0,87326
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,2,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,2,2,8,84.73,7.81,1136
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,2,4,1,34.08,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,2,8,1,100.16,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,3,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,3,10,1,153.58,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,3,2,8,75.47,0,586
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,3,4,2,71.66,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,4,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,4,2,9,61.77,7.81,1073
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,4,4,1,64.12,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,2,5,2,1,58.64,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000002,3,5,2,4,29.55,0,14200
25-9-20 오후 2:00,SH001N0022,ACSR000002,3,5,4,1,72.02,0,8647
25-9-20 오후 2:00,SH001N0022,ACSR000003,2,2,2,3,41.67,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,1,10,2,92.63,0,2634
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,1,2,6,85.75,4.25,2699
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,2,10,1,71.2,0,3542
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,2,2,8,77.21,15.84,3140
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,2,8,1,71.26,0,3406
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,3,10,2,60.54,0,3195
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,3,2,10,81.8,27.25,3222
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,4,1,2,88.97,0,0
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,4,2,1,84.36,0,4831
25-9-20 오후 2:00,SH001N0022,ACSR000004,2,4,20,1,87.46,0,3687
25-9-20 오후 2:00,SH001N0022,ACSR000004,3,4,2,1,71,0,5393
25-9-20 오후 2:00,SH001N0023,ACSR000001,2,2,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000001,2,4,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000001,3,4,2,1,23.16,0,9660
25-9-20 오후 2:00,SH001N0023,ACSR000001,4,1,1,1,47.4,0,3837
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,2,2,7,113.38,10.42,3022
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,2,4,1,64.16,0,4687
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,2,40,1,-1,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,2,8,1,100.6,0,4263
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,3,2,12,94.39,39.76,3100
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,3,40,1,118.76,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,3,8,1,49.24,0,4544
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,4,2,8,68.32,16.81,2592
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,4,4,1,65.76,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,4,8,1,54.36,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,5,1,1,76.28,0,4969
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,5,2,1,56.5,0,8803
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,5,20,1,166.78,0,3409
25-9-20 오후 2:00,SH001N0023,ACSR000002,2,5,4,1,84.38,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000002,3,5,2,1,49.96,0,0
25-9-20 오후 2:00,SH001N0023,ACSR000003,3,4,10,1,16.32,0,27965
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,2,10,3,155.87,0,1421
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,2,2,7,142.04,4.73,1562
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,3,2,9,117.73,13.48,1592
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,3,4,1,129.92,0,1847
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,4,2,6,110.17,2.85,1160
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,4,4,2,59.3,0,991
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,4,40,1,175.64,0,1286
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,4,8,1,130.12,0,2131
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,5,10,1,159.66,0,2270
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,5,2,4,141.32,0,2627
25-9-20 오후 2:00,SH001N0023,ACSR000004,2,5,4,2,131.62,0,2842
25-9-20 오후 2:00,SH001N0024,ACSR000002,1,1,10,2,120.66,0,1399
25-9-20 오후 2:00,SH001N0024,ACSR000002,1,1,2,4,116.91,0,1451
25-9-20 오후 2:00,SH001N0024,ACSR000002,1,1,4,1,142.8,0,1290
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,2,1,1,88.36,0,1391
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,2,2,8,109.28,7.49,1561
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,3,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,3,10,1,112.52,0,1514
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,3,2,8,108.53,7.83,1613
25-9-20 오후 2:00,SH001N0024,ACSR000002,2,3,8,1,118.46,0,1503
25-9-20 오후 2:00,SH001N0024,ACSR000002,3,4,2,1,110.92,0,1601
25-9-20 오후 2:00,SH001N0024,ACSR000002,3,4,20,1,39.08,0,4391
25-9-20 오후 2:00,SH001N0024,ACSR000002,3,4,8,1,94.68,0,1799
25-9-20 오후 2:00,SH001N0024,ACSR000003,1,1,2,1,59.54,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000003,3,5,2,1,43.1,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,2,2,8,72.4,7.33,1524
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,2,4,1,58.16,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,3,2,6,73.35,0,1565
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,3,4,1,63.5,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,4,10,1,-1,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,4,2,6,73.46,6.85,2034
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,4,8,1,87.44,0,4544
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,5,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,5,10,2,77.95,0,6389
25-9-20 오후 2:00,SH001N0024,ACSR000004,2,5,2,1,26.44,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000001,3,4,2,1,22.72,0,10650
25-9-20 오후 2:00,SH001N0025,ACSR000001,3,4,4,1,20.9,0,18462
25-9-20 오후 2:00,SH001N0025,ACSR000002,1,1,10,1,45.52,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,1,1,2,1,45.6,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,2,10,1,48.5,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,2,2,12,92.67,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,2,4,2,110.07,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,2,8,4,90.97,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,3,10,1,109.26,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,3,2,15,79.09,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,3,8,4,81.95,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,4,10,2,98.87,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,4,2,16,79.24,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,4,4,1,72.88,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,4,8,1,72.92,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,5,10,1,54.22,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,5,2,4,61.02,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,2,5,8,3,57.1,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,3,5,10,1,54.08,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000002,3,5,2,1,52.98,0,0
25-9-20 오후 2:00,SH001N0025,ACSR000003,2,2,4,1,34.92,0,59216
25-9-20 오후 2:00,SH001N0025,ACSR000003,2,3,2,1,36.72,0,78100
25-9-20 오후 2:00,SH001N0025,ACSR000003,3,4,2,1,28.9,0,10081
25-9-20 오후 2:00,SH001N0025,ACSR000003,3,4,4,2,87.16,0,5112
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,2,1,2,4.7,0,14129
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,2,10,1,-1,0,20168
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,2,2,8,32.03,9.71,3055
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,2,4,1,-1,0,1846
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,2,8,1,-1,0,1848
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,3,10,1,95.68,0,2556
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,3,2,5,77.65,0,4176
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,3,4,2,50.94,0,1065
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,3,8,1,31.3,0,5962
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,4,10,2,112.03,0,2059
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,4,2,5,126.31,0,2870
25-9-20 오후 2:00,SH001N0025,ACSR000004,2,5,2,2,30.2,0,18176
25-9-20 오후 2:00,SH001N0026,ACSR000001,1,1,4,1,18.94,0,69437
25-9-20 오후 2:00,SH001N0026,ACSR000002,1,1,4,1,15.44,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,2,2,2,4,66.32,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,2,2,4,2,60.34,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,2,3,1,1,100.62,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,2,3,2,7,47.21,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,3,4,2,3,37.58,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000002,3,4,4,1,39.3,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,2,2,2,5,52.36,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,2,2,4,1,50.92,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,2,3,1,1,-1,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,2,3,10,1,118.08,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,2,3,2,5,86.19,0,0
25-9-20 오후 2:00,SH001N0026,ACSR000004,3,4,2,2,38.53,0,5962
25-9-20 오후 2:00,SH001N0027,ACSR000002,1,1,2,1,9.78,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000002,2,1,10,1,26.92,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000002,2,1,2,4,52.88,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000002,2,1,4,3,42.53,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000002,2,2,2,2,20.64,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000002,2,2,4,1,19.52,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000003,4,1,8,1,35.88,0,5965
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,2,1,1,109.66,0,0
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,2,2,4,111.17,0,2201
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,2,4,1,151.36,0,1704
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,3,10,1,96.16,0,2835
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,3,2,5,102.2,0,2469
25-9-20 오후 2:00,SH001N0027,ACSR000004,2,3,4,1,24.24,0,25419
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,1,2,6,45.89,7.33,1395
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,1,4,1,46.96,0,0
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,1,8,1,85.02,0,3830
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,2,2,3,58.55,0,9798
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,2,4,2,49.54,0,4757
25-9-20 오후 2:00,SH001N0028,ACSR000001,1,2,8,1,53.02,0,9091
25-9-20 오후 2:00,SH001N0028,ACSR000001,2,2,8,1,45.86,0,0
25-9-20 오후 2:00,SH001N0028,ACSR000002,3,4,2,1,-1,0,0
25-9-20 오후 2:00,SH001N0028,ACSR000003,1,1,20,1,56.72,0,4679
25-9-20 오후 2:00,SH001N0028,ACSR000003,2,2,2,8,62.96,21.06,6373
25-9-20 오후 2:00,SH001N0028,ACSR000003,2,2,4,1,69.74,0,0
25-9-20 오후 2:00,SH001N0028,ACSR000003,2,2,40,1,-1,0,0
25-9-20 오후 2:00,SH001N0028,ACSR000003,3,3,10,1,56.6,0,4115
25-9-20 오후 2:00,SH001N0028,ACSR000003,3,3,2,6,35.48,12.3,6151
25-9-20 오후 2:00,SH001N0028,ACSR000003,3,3,4,2,27.86,0,5894
25-9-20 오후 2:00,SH001N0028,ACSR000004,2,2,2,4,39.21,0,39368
25-9-20 오후 2:00,SH001N0028,ACSR000004,2,3,2,3,25.1,0,70483
25-9-20 오후 2:00,SH001N0028,ACSR000004,2,4,2,2,27.33,0,54038
25-9-20 오후 2:00,SH001N0028,ACSR000004,3,4,2,1,6.8,0,11632
25-9-20 오후 2:00,SH001N0035,ACSR000001,1,1,2,2,13.48,0,46294
25-9-20 오후 2:00,SH001N0035,ACSR000002,1,1,2,1,54.5,0,5254
25-9-20 오후 2:00,SH001N0035,ACSR000003,1,1,2,1,30.52,0,65322
25-9-20 오후 2:00,SH001N0035,ACSR000003,2,1,2,1,34.3,0,75405
25-9-20 오후 2:00,SH001N0035,ACSR000003,2,2,2,1,40.94,0,60207
25-9-20 오후 2:00,SH001N0035,ACSR000003,3,3,2,2,-1,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000001,2,2,2,2,38.53,0,77603
25-9-20 오후 2:00,SH001N0047,ACSR000001,3,3,10,2,96.26,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000001,3,3,2,1,109.2,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000002,1,1,10,1,43.42,0,7245
25-9-20 오후 2:00,SH001N0047,ACSR000002,1,1,2,3,41.79,0,6435
25-9-20 오후 2:00,SH001N0047,ACSR000002,1,1,8,1,37.62,0,6531
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,2,2,8,80.08,11.12,2343
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,2,20,1,73.42,0,3978
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,2,4,4,65.76,0,1493
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,3,2,16,66.11,47.79,2103
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,3,4,1,80.76,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,3,8,1,142.78,0,2130
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,4,10,2,68.2,0,2628
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,4,2,6,72.68,6.38,1325
25-9-20 오후 2:00,SH001N0047,ACSR000002,2,4,4,2,78.03,0,3475
25-9-20 오후 2:00,SH001N0047,ACSR000002,3,5,10,2,57.87,0,1917
25-9-20 오후 2:00,SH001N0047,ACSR000002,3,5,2,1,62,0,5393
25-9-20 오후 2:00,SH001N0047,ACSR000003,2,2,4,1,53.46,0,78668
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,2,10,1,124.8,0,2841
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,2,2,1,28.94,0,33796
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,2,40,1,50.44,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,3,10,3,67.8,0,3929
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,3,2,4,62.23,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,3,4,1,94.18,0,3691
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,4,10,1,-1,0,0
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,4,2,5,60.41,0,4459
25-9-20 오후 2:00,SH001N0047,ACSR000004,2,4,4,1,62.84,0,5114
25-9-20 오후 2:00,SH001N0050,ACSR000001,1,1,2,1,47,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,1,1,8,1,42.4,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,2,10,1,38.86,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,2,2,7,35.29,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,2,4,2,32.5,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,2,8,1,42,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,3,10,3,107.87,0,3599
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,3,2,5,145.06,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,3,4,2,116.21,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000001,3,3,8,3,143.28,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000002,3,6,1,3,52.53,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,1,10,2,45.32,0,3551
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,1,2,4,48.96,0,5145
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,1,8,1,49.86,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,2,10,2,65.9,0,3193
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,2,2,1,44.62,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,2,4,2,51.98,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,1,2,8,1,17.2,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,3,3,10,1,45.78,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,3,3,2,9,52.56,7.1,473
25-9-20 오후 2:00,SH001N0050,ACSR000003,3,3,4,2,41.59,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000003,3,3,8,1,40.08,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000004,3,5,10,1,-1,0,0
25-9-20 오후 2:00,SH001N0050,ACSR000004,3,5,2,2,-1,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000001,1,1,2,5,22.87,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000001,1,1,4,1,-1,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000001,1,1,8,3,24.47,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000001,2,2,10,1,49.88,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000001,2,2,2,1,25.76,0,0
25-9-20 오후 2:00,SH001N0051,ACSR000003,2,2,10,2,57.9,0,2490
25-9-20 오후 2:00,SH001N0051,ACSR000003,2,2,2,2,78.66,0,5391
25-9-20 오후 2:00,SH001N0051,ACSR000004,1,1,2,2,105.31,0,2341
25-9-20 오후 2:00,SH001N0051,ACSR000004,2,2,2,1,20.1,0,71710
25-9-20 오후 2:00,SH001N0051,ACSR000004,2,3,2,3,61.77,0,6200
25-9-20 오후 2:00,SH001N0051,ACSR000004,2,4,10,1,34.34,0,82790
25-9-20 오후 2:00,SH001N0052,ACSR000001,2,2,2,1,42.02,0,14057
25-9-20 오후 2:00,SH001N0052,ACSR000001,3,2,10,1,36.72,0,10094
25-9-20 오후 2:00,SH001N0052,ACSR000001,3,2,2,2,34.6,0,4409
25-9-20 오후 2:00,SH001N0052,ACSR000001,3,2,4,1,39.54,0,9085
25-9-20 오후 2:00,SH001N0052,ACSR000002,2,2,2,2,81.85,0,52908
25-9-20 오후 2:00,SH001N0052,ACSR000002,2,2,4,2,101.4,0,3333
25-9-20 오후 2:00,SH001N0052,ACSR000002,2,3,2,3,43.4,0,34367
25-9-20 오후 2:00,SH001N0052,ACSR000002,2,3,4,1,74.14,0,3547
25-9-20 오후 2:00,SH001N0052,ACSR000003,2,2,2,1,18.38,0,68018
25-9-20 오후 2:00,SH001N0052,ACSR000003,2,3,8,1,21.06,0,81513
25-9-20 오후 2:00,SH001N0053,ACSR000001,2,2,4,1,35.34,0,50275
25-9-20 오후 2:00,SH001N0053,ACSR000001,2,3,2,1,34.74,0,25417
25-9-20 오후 2:00,SH001N0053,ACSR000001,3,4,10,1,43.46,0,9663
25-9-20 오후 2:00,SH001N0053,ACSR000001,3,4,2,1,27.98,0,10933
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,1,10,2,43.33,0,0
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,1,2,3,50.35,0,660
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,1,4,2,58,0,852
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,1,8,3,43.17,0,619
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,2,10,1,76.08,0,4109
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,2,2,6,70.29,6.16,4499
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,2,20,1,75.04,0,5255
25-9-20 오후 2:00,SH001N0053,ACSR000003,1,2,4,1,63.72,0,4967
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,2,2,3,63.29,0,5396
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,2,4,2,60.78,0,5037
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,2,8,1,40.6,0,8090
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,3,2,3,61.37,0,2412
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,3,20,1,63.54,0,2414
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,3,4,2,42.94,0,3478
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,3,40,1,71.66,0,0
25-9-20 오후 2:00,SH001N0053,ACSR000003,2,3,8,1,37.24,0,3828
25-9-20 오후 2:00,SH001N0053,ACSR000003,3,4,2,3,56.33,0,6764
25-9-20 오후 2:00,SH001N0053,ACSR000004,2,2,4,1,4.58,0,53107
25-9-20 오후 2:00,SH001N0053,ACSR000004,3,3,2,2,44.98,0,6394
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,1,1,101.78,0,0
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,10,1,93.06,0,3120
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,2,9,92.79,19.4,2919
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,4,3,115.15,0,2797
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,40,1,92.54,0,0
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,2,8,1,70.66,0,4400
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,3,10,2,80.4,0,0
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,3,2,13,83.36,35.99,3418
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,3,4,2,81.76,0,3692
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,4,10,1,86.98,0,3271
25-9-20 오후 2:00,SH001N0054,ACSR000001,2,4,2,10,84.62,27.46,3521
