집계 일시,NODE_ID,ACSR_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE,LOS,VC,KLOS,,,,,,,,,,,,,,,
오후 5:35:00,SH009N0005,ACSR000002,4,11,40.06,0,25.23,78.57,999.9,,,,,,,,,,,,,,,
오후 5:35:00,SH009N0005,ACSR000003,2,66,60.84,122.24,11.98,101.54,999.9,,,,,,,,,,,,,,,
오후 5:35:00,SH009N0005,ACSR000004,5,25,57.38,27.43,8.46,103.81,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0001,ACSR000001,7,29,95.73,0,0,22.05,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0001,ACSR000002,1,10,71.12,0,0,58.54,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0001,ACSR000003,1,128,84.78,0,0,85.95,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0002,ACSR000001,10,26,74.83,30.01,15.23,21.41,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0002,ACSR000002,15,57,54.86,0,0,69.23,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0002,ACSR000003,1,133,60.53,0,0,97.91,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0002,ACSR000004,22,26,46.64,0,0,37.68,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0003,ACSR000001,3,104,52.96,0,0,93.98,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0003,ACSR000002,2,19,40.01,0,0,60,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0003,ACSR000003,7,35,68.45,0,0,78.07,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0003,ACSR000004,4,19,46.01,0,0,12.49,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0004,ACSR000001,3,24,85.1,3.08,6.28,27.64,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0004,ACSR000002,2,11,54.23,0,28.44,73.33,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0004,ACSR000003,2,108,89.26,204.46,9.9,106.84,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0004,ACSR000004,3,9,54.68,3.74,10.4,41.86,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0005,ACSR000001,13,28,53.14,41.58,16.81,48.07,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0005,ACSR000002,2,7,46.14,0,18.89,50,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0005,ACSR000003,3,65,59.11,81.1,8.68,100,999.9,,,,,,,,,,,,,,,
오후 5:40:00,SH009N0005,ACSR000004,7,22,61.06,16.94,9.44,91.35,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0001,ACSR000001,2,12,106.59,0,0,9.13,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0001,ACSR000002,1,12,78.13,0,0,70.24,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0001,ACSR000003,14,138,77.69,-5.5,-0.12,92.67,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0002,ACSR000001,2,18,70.25,2.13,13.08,14.82,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0002,ACSR000002,2,75,67.6,0,0,91.09,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0002,ACSR000003,2,86,66.51,0,0,63.31,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0002,ACSR000004,14,43,63.09,0,0,62.32,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0003,ACSR000001,0,128,57.42,0,0,115.66,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0003,ACSR000002,2,25,36.27,0,0,78.95,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0003,ACSR000003,5,36,90.92,0,0,80.3,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0003,ACSR000004,6,10,34.83,0,0,6.58,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0004,ACSR000001,3,20,93.44,5.24,7.44,23.03,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0004,ACSR000002,2,4,54.62,0,7.06,26.67,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0004,ACSR000003,1,68,94.26,101.7,8.73,67.27,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0004,ACSR000004,0,12,35.99,0,11.49,55.81,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0005,ACSR000001,13,47,47.46,38.16,11.82,80.69,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0005,ACSR000002,8,6,31.23,0,16.18,42.86,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0005,ACSR000003,2,71,50.47,75.1,8.04,109.23,999.9,,,,,,,,,,,,,,,
오후 5:45:00,SH009N0005,ACSR000004,12,22,67.37,11.05,5.58,91.35,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0001,ACSR000001,3,16,104.14,0,0,12.17,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0001,ACSR000002,0,11,67.5,0,0,64.39,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0001,ACSR000003,4,149,81.46,0,0,100.06,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0002,ACSR000001,5,14,76.44,0,21.38,11.53,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0002,ACSR000002,5,63,68.98,0,0,76.52,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0002,ACSR000003,7,166,60.94,0,0,122.21,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0002,ACSR000004,6,33,58.01,0,0,47.83,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0003,ACSR000001,10,88,47.43,0,0,79.52,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0003,ACSR000002,0,22,55.42,0,0,69.47,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0003,ACSR000003,8,35,49.48,0,0,78.07,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0003,ACSR000004,2,29,61.44,0,0,19.07,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0004,ACSR000001,3,23,57.08,21.44,33.04,26.49,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0004,ACSR000002,0,10,56.47,0,21.03,66.67,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0004,ACSR000003,0,113,92.4,322.36,11.23,111.79,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0004,ACSR000004,6,5,34.76,0,15.01,23.26,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0005,ACSR000001,20,50,52.53,47.96,10.78,85.84,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0005,ACSR000002,1,13,43.25,0,9.57,92.86,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0005,ACSR000003,2,65,57.64,97.54,10.4,100,999.9,,,,,,,,,,,,,,,
오후 5:50:00,SH009N0005,ACSR000004,4,18,65.64,7.57,12.57,74.74,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0001,ACSR000001,5,21,100.74,0,0,15.97,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0001,ACSR000002,3,6,80.27,0,0,35.12,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0001,ACSR000003,7,143,87.28,0,0,96.03,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0002,ACSR000001,1,20,87.56,6.53,24.01,16.47,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0002,ACSR000002,18,46,55.88,0,0,55.87,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0002,ACSR000003,2,150,63.87,0,0,110.43,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0002,ACSR000004,16,29,57.71,0,0,42.03,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0003,ACSR000001,2,105,46.2,0,0,94.88,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0003,ACSR000002,0,16,40.01,0,0,50.53,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0003,ACSR000003,13,30,51.18,0,0,66.91,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0003,ACSR000004,5,19,41,0,0,12.49,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0004,ACSR000001,2,20,67.4,2.6,16.09,23.03,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0004,ACSR000002,6,11,50.03,18.65,22.48,73.33,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0004,ACSR000003,7,101,89.79,171.59,9.79,99.92,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0004,ACSR000004,7,14,42.24,14.15,8.67,65.12,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0005,ACSR000001,13,47,50.81,46.29,15.5,80.69,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0005,ACSR000002,3,13,41.2,0,3.89,92.86,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0005,ACSR000003,3,64,55.18,98.67,9.5,98.46,999.9,,,,,,,,,,,,,,,
오후 5:55:00,SH009N0005,ACSR000004,9,26,64.78,19.24,7.55,107.96,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0001,ACSR000001,5,23,86.87,0,0,17.49,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0001,ACSR000002,1,12,65.09,0,0,70.24,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0001,ACSR000003,3,116,170.11,0,0,77.9,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0002,ACSR000001,8,22,68.05,2.22,17.26,18.12,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0002,ACSR000002,8,74,61.6,0,0,89.88,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0002,ACSR000003,6,94,58.34,0,0,69.2,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0002,ACSR000004,13,65,60.44,0,0,94.2,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0003,ACSR000001,1,113,63.36,0,0,102.11,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0003,ACSR000002,5,23,44.45,0,0,72.63,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0003,ACSR000003,5,45,74.64,0,0,100.37,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0003,ACSR000004,0,23,59.89,0,0,15.12,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0004,ACSR000001,3,22,86.28,7.64,6.1,25.34,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0004,ACSR000002,3,13,61.31,0,26.95,86.67,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0004,ACSR000003,5,80,83.38,181.9,11.17,79.14,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0004,ACSR000004,2,10,35.95,0,14.4,46.51,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0005,ACSR000001,17,40,58.05,20.34,15.84,68.67,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0005,ACSR000002,3,11,41.57,0,8.01,78.57,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0005,ACSR000003,0,66,55.91,77.06,6.7,101.54,999.9,,,,,,,,,,,,,,,
오후 6:00:00,SH009N0005,ACSR000004,13,23,50.47,15.86,11.07,95.5,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0001,ACSR000001,0,19,117.24,0,0,14.45,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0001,ACSR000002,2,9,81.03,0,0,52.68,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0001,ACSR000003,11,147,89.54,1.17,0.02,98.71,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0002,ACSR000001,7,24,125.28,15.34,13.64,19.77,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0002,ACSR000002,26,66,61.76,0,0,80.16,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0002,ACSR000003,5,158,68.12,0,0,116.32,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0002,ACSR000004,5,34,66.9,0,0,49.28,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0003,ACSR000001,4,76,44.02,0,0,68.67,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0003,ACSR000002,2,25,40.6,0,0,78.95,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0003,ACSR000003,16,33,55.25,0,0,73.61,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0003,ACSR000004,1,29,49.48,0,0,19.07,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0004,ACSR000001,3,26,67.28,8.14,17.34,29.94,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0004,ACSR000002,1,8,72.12,0,10.86,53.33,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0004,ACSR000003,3,118,93.35,193.43,7.85,116.74,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0004,ACSR000004,6,11,44.62,0,12.48,51.16,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0005,ACSR000001,9,36,49.72,25.89,15.55,61.8,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0005,ACSR000002,3,9,39.32,0,12.28,64.29,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0005,ACSR000003,1,56,56.41,79.28,8.99,86.15,999.9,,,,,,,,,,,,,,,
오후 6:05:00,SH009N0005,ACSR000004,10,27,56.23,25.31,10.24,112.11,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0001,ACSR000001,10,31,108.06,0,0,23.57,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0001,ACSR000002,2,15,81.62,0,0,87.81,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0001,ACSR000003,4,116,109.72,0,0,77.9,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0002,ACSR000001,1,24,124.42,19.88,14.94,19.77,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0002,ACSR000002,16,64,71.95,0,0,77.73,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0002,ACSR000003,5,140,61.22,0,0,103.07,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0002,ACSR000004,15,44,57.51,0,0,63.77,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0003,ACSR000001,9,117,47.1,0,0,105.72,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0003,ACSR000002,0,26,40.47,0,0,82.11,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0003,ACSR000003,4,37,64.6,0,0,82.53,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0003,ACSR000004,2,18,61.41,0,0,11.84,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0004,ACSR000001,0,31,86.15,10.89,7.13,35.7,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0004,ACSR000002,8,13,62.55,0,17.85,86.67,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0004,ACSR000003,4,110,95.51,79.19,6.13,108.82,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0004,ACSR000004,3,8,37.54,0,8.65,37.21,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0005,ACSR000001,12,52,54.29,77.1,16.41,89.27,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0005,ACSR000002,3,8,31.25,0,19.28,57.14,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0005,ACSR000003,2,68,65.59,96.5,9.36,104.62,999.9,,,,,,,,,,,,,,,
오후 6:10:00,SH009N0005,ACSR000004,7,24,56.15,40.25,8.6,99.65,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0001,ACSR000001,7,24,91,0,0,18.25,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0001,ACSR000002,0,13,94.2,0,0,76.1,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0001,ACSR000003,12,118,109.87,0,0,79.24,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0002,ACSR000001,8,18,72.3,0,22.61,14.82,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0002,ACSR000002,2,83,65.92,0,0,100.81,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0002,ACSR000003,9,96,67.2,0,0,70.67,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0002,ACSR000004,3,32,61.78,0,0,46.38,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0003,ACSR000001,4,109,57.07,0,0,98.49,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0003,ACSR000002,3,28,46.37,0,0,88.42,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0003,ACSR000003,7,44,73.7,0,0,98.14,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0003,ACSR000004,2,16,57.06,0,0,10.52,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0004,ACSR000001,6,27,84.54,20.49,8.6,31.09,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0004,ACSR000002,3,13,64.88,0,10.76,86.67,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0004,ACSR000003,1,67,87.95,106.83,13.3,66.28,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0004,ACSR000004,1,12,39.68,0,10.67,55.81,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0005,ACSR000001,12,47,57.39,39.57,11.97,80.69,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0005,ACSR000002,4,12,38.94,0,13.07,85.71,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0005,ACSR000003,1,67,56.87,121.77,10.18,103.08,999.9,,,,,,,,,,,,,,,
오후 6:15:00,SH009N0005,ACSR000004,7,12,60.58,0,14.16,49.83,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0001,ACSR000001,7,14,113.3,0,0,10.65,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0001,ACSR000002,3,7,71.2,0,0,40.98,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0001,ACSR000003,4,126,113.94,0,0,84.61,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0002,ACSR000001,5,20,95.4,1.14,24.97,16.47,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0002,ACSR000002,21,70,77.62,0,0,85.02,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0002,ACSR000003,13,144,72.23,0,0,106.01,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0002,ACSR000004,34,33,159.34,0,0,47.83,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0003,ACSR000001,2,74,52.58,0,0,66.87,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0003,ACSR000002,4,26,37.64,0,0,82.11,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0003,ACSR000003,5,27,58.77,0,0,60.22,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0003,ACSR000004,4,27,48.77,0,0,17.75,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0004,ACSR000001,4,20,61.89,0,36.39,23.03,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0004,ACSR000002,6,20,65.58,14.39,14.71,133.33,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0004,ACSR000003,3,105,95.08,213.14,9.63,103.87,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0004,ACSR000004,5,10,40.64,0,13.79,46.51,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0005,ACSR000001,15,49,57.31,48.89,14.93,84.12,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0005,ACSR000002,5,10,28,0,24.29,71.43,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0005,ACSR000003,0,52,63.6,70.79,10.35,80,999.9,,,,,,,,,,,,,,,
오후 6:20:00,SH009N0005,ACSR000004,6,22,63.21,18.6,5.94,91.35,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0001,ACSR000001,5,25,119.81,0,0,19.01,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0001,ACSR000002,3,6,83.65,0,0,35.12,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0001,ACSR000003,2,137,100.18,0,0,92,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0002,ACSR000001,3,24,118.52,27.96,17.4,19.77,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0002,ACSR000002,19,40,70.17,0,0,48.58,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0002,ACSR000003,3,148,61.71,0,0,108.96,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0002,ACSR000004,9,24,126.96,0,0,34.78,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0003,ACSR000001,0,103,53.47,0,0,93.07,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0003,ACSR000002,0,28,40.18,0,0,88.42,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0003,ACSR000003,14,29,50.07,0,0,64.68,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0003,ACSR000004,2,13,49.01,0,0,8.55,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0004,ACSR000001,3,27,78.38,5.92,10.09,31.09,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0004,ACSR000002,9,4,65.15,0,18.17,26.67,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0004,ACSR000003,3,108,88.37,206.46,9.12,106.84,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0004,ACSR000004,2,11,39.75,0,11.82,51.16,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0005,ACSR000001,10,41,55.85,57.61,12.42,70.39,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0005,ACSR000002,9,12,42.83,0,12.26,85.71,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0005,ACSR000003,3,69,57.44,110.67,8.76,106.15,999.9,,,,,,,,,,,,,,,
오후 6:25:00,SH009N0005,ACSR000004,13,16,60.95,6.44,18.63,66.44,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0001,ACSR000001,12,16,112.75,0,0,12.17,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0001,ACSR000002,1,9,86.4,0,0,52.68,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0001,ACSR000003,5,121,88.85,0,0,81.25,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0002,ACSR000001,4,18,67.89,0,28.46,14.82,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0002,ACSR000002,9,58,68.13,0,0,70.45,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0002,ACSR000003,6,101,59.2,0,0,74.36,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0002,ACSR000004,7,41,60.41,0,0,59.42,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0003,ACSR000001,3,103,55.61,0,0,93.07,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0003,ACSR000002,2,17,48.66,0,0,53.68,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0003,ACSR000003,5,43,66.82,0,0,95.91,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0003,ACSR000004,2,19,47.78,0,0,12.49,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0004,ACSR000001,1,18,74.49,0.71,15.31,20.73,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0004,ACSR000002,5,20,77.41,5.13,11.76,133.33,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0004,ACSR000003,2,65,92.78,137.16,11.04,64.3,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0004,ACSR000004,4,8,45.43,0,17.07,37.21,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0005,ACSR000001,11,53,64.29,89.34,11.6,90.99,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0005,ACSR000002,8,12,38.98,0,16.65,85.71,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0005,ACSR000003,3,56,59.59,70.27,10.85,86.15,999.9,,,,,,,,,,,,,,,
오후 6:30:00,SH009N0005,ACSR000004,13,22,62.59,22.27,15.47,91.35,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0001,ACSR000001,1,18,99.55,0,0,13.69,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0001,ACSR000002,0,11,66.47,0,0,64.39,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0001,ACSR000003,0,151,83.75,0,0,101.4,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0002,ACSR000001,9,20,77.43,5.59,19.92,16.47,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0002,ACSR000002,19,71,69.16,0,0,86.23,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0002,ACSR000003,3,138,66.26,0,0,101.6,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0002,ACSR000004,7,42,62.48,0,0,60.87,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0003,ACSR000001,2,74,47.92,0,0,66.87,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0003,ACSR000002,2,21,46.25,0,0,66.32,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0003,ACSR000003,17,25,56.44,0,0,55.76,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0003,ACSR000004,4,27,45.97,0,0,17.75,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0004,ACSR000001,0,21,58.11,3.08,23.84,24.18,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0004,ACSR000002,3,9,50.14,0,21.6,60,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0004,ACSR000003,0,117,90.91,183.62,7.3,115.75,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0004,ACSR000004,1,5,35.02,0,19.11,23.26,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0005,ACSR000001,15,38,57.17,39.33,11.03,65.24,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0005,ACSR000002,2,10,31.91,0,20.48,71.43,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0005,ACSR000003,2,59,58.04,59.59,6.02,90.77,999.9,,,,,,,,,,,,,,,
오후 6:35:00,SH009N0005,ACSR000004,9,17,65.24,6.29,11.64,70.59,999.9,,,,,,,,,,,,,,,
오후 6:40:00,SH009N0001,ACSR000001,2,21,95.65,0,0,15.97,999.9,,,,,,,,,,,,,,,
오후 6:40:00,SH009N0001,ACSR000002,0,8,75.38,0,0,46.83,999.9,,,,,,,,,,,,,,,
