TOT_DT,LINK_ID,LANE_NO,Thresholds,recon_error,anomaly,link_anomaly
2025-09-20 14:39:00,SH001N0008_ACSR000002,1,0.0013014097,4.6626246e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,2,0.000107362175,2.8730394e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,3,0.00021746181,3.1405394e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,4,0.00013300606,2.599807e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,1,0.00022435284,0.0001557415,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,2,0.00019707507,0.00012992504,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,3,0.001949272,0.0002305126,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,4,0.00011793734,5.7717807e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,5,0.00013936008,4.0201932e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,1,0.000107512875,5.6310484e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,2,0.00027081912,5.303376e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,3,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,4,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000002,1,0.00025664206,3.3170785e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000002,2,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000002,3,0.000170755,5.603641e-05,0,0
2025-09-20 14:39:00,SH001N0009_ACSR000002,4,0.0004907014,2.2527405e-05,0,0
