TOT_DT,LINK_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE
2024-12-04 12:45:00,2240013000,2,79.0,95.0,6.826
2024-12-04 12:45:00,2240012900,1,53.0,101.8,4.548
2024-12-04 12:45:00,2240012900,2,71.0,89.4,8.05
2024-12-04 12:45:00,2240012900,3,41.0,81.5,6.416
2024-12-04 12:45:00,2240012900,4,24.0,79.0,3.192
2024-12-04 12:45:00,2240013000,1,68.0,100.7,5.236
2024-12-04 12:45:00,2240010000,2,135.0,91.3,6.628
2024-12-04 12:50:00,2240014201,4,90.0,73.5,15.436
2024-12-04 12:50:00,2240014201,3,76.0,74.6,12.88
2024-12-04 12:50:00,2240014201,2,79.0,79.0,9.84
2024-12-04 12:50:00,2240014101,1,76.0,89.6,7.162
2024-12-04 12:50:00,2240014101,4,45.0,75.3,7.97
2024-12-04 12:50:00,2240014101,3,69.0,82.3,10.976
2024-12-04 12:50:00,2240014101,2,95.0,84.0,12.124
2024-12-04 12:50:00,2240157100,1,41.0,93.0,1.15
2024-12-04 12:50:00,2240014201,1,71.0,96.9,6.914
2024-12-04 12:50:00,2240157100,2,41.0,78.5,1.606
2024-12-04 12:50:00,2240157900,3,129.0,83.0,4.39
2024-12-04 12:50:00,2240157300,1,83.0,92.8,1.14
2024-12-04 12:50:00,2240157300,2,89.0,75.85,1.856
2024-12-04 12:50:00,2240157300,3,41.0,83.9,1.262
2024-12-04 12:50:00,2240157400,1,42.0,92.6,1.13
2024-12-04 12:50:00,2240157400,2,48.0,73.2,2.106
2024-12-04 12:50:00,2240157400,3,32.0,76.8,2.012
2024-12-04 12:50:00,2240157900,1,165.0,89.8,3.3147
2024-12-04 12:50:00,2240157900,2,135.0,85.07,1.7773
2024-12-04 12:50:00,2240013000,4,25.0,90.3,2.436
2024-12-04 12:50:00,2240160800,1,205.0,96.93,6.816
2024-12-04 12:50:00,2240157100,3,9.0,91.0,0.512
2024-12-04 12:50:00,2240013000,3,51.0,87.9,6.326
2024-12-04 12:50:00,2240010000,1,127.0,95.5,5.514
2024-12-04 12:50:00,2240013000,1,68.0,100.1,5.182
2024-12-04 12:50:00,2240160900,3,164.0,88.73,7.4547
2024-12-04 12:50:00,2240160900,2,154.0,90.93,6.0533
2024-12-04 12:50:00,2240160800,3,98.0,87.8,4.5993
2024-12-04 12:50:00,2240160900,1,146.0,101.23,4.6067
2024-12-04 12:50:00,2240007900,1,59.0,90.9,5.846
2024-12-04 12:50:00,2240007900,2,62.0,85.2,6.96
2024-12-04 12:50:00,2240007900,3,48.0,83.3,7.026
2024-12-04 12:50:00,2240007900,4,17.0,90.3,1.534
2024-12-04 12:50:00,2240007900,5,13.0,95.2,0.878
2024-12-04 12:50:00,2240009900,1,74.0,102.0,6.302
2024-12-04 12:50:00,2240009900,2,77.0,88.4,8.872
2024-12-04 12:50:00,2240009900,3,48.0,80.9,7.718
2024-12-04 12:50:00,2240009900,4,31.0,78.6,5.78
2024-12-04 12:50:00,2240010000,2,136.0,89.65,6.755
2024-12-04 12:50:00,2240010000,3,99.0,85.6,6.676
2024-12-04 12:50:00,2240010000,4,42.0,90.3,1.985
2024-12-04 12:50:00,2240010000,5,13.0,95.2,0.878
2024-12-04 12:50:00,2240012900,1,74.0,102.0,6.302
2024-12-04 12:50:00,2240012900,2,77.0,88.4,8.872
2024-12-04 12:50:00,2240012900,3,48.0,80.9,7.718
2024-12-04 12:50:00,2240012900,4,31.0,78.6,5.78
2024-12-04 12:50:00,2240013000,2,74.0,94.1,6.55
2024-12-04 12:50:00,2240160800,2,198.0,90.4,7.66
2024-12-04 12:55:00,2240160900,1,138.0,100.57,4.268
2024-12-04 12:55:00,2240007900,2,51.0,88.6,6.072
2024-12-04 12:55:00,2240014201,2,79.0,83.2,9.918
2024-12-04 12:55:00,2240014201,3,72.0,78.3,11.364
2024-12-04 12:55:00,2240014201,4,101.0,75.6,15.968
2024-12-04 12:55:00,2240157100,1,36.0,98.6,1.068
2024-12-04 12:55:00,2240157100,2,38.0,76.7,1.672
2024-12-04 12:55:00,2240157100,3,6.0,92.8,0.534
2024-12-04 12:55:00,2240157300,1,77.0,98.05,1.089
2024-12-04 12:55:00,2240157300,2,82.0,76.5,1.828
2024-12-04 12:55:00,2240157300,3,32.0,84.65,1.263
2024-12-04 12:55:00,2240014201,1,63.0,92.9,6.586
2024-12-04 12:55:00,2240157400,2,44.0,76.3,1.984
2024-12-04 12:55:00,2240157900,1,236.0,89.67,2.996
2024-12-04 12:55:00,2240157900,2,156.0,87.5,2.4027
2024-12-04 12:55:00,2240157900,3,134.0,79.63,4.7393
2024-12-04 12:55:00,2240160800,1,186.0,99.37,6.4793
2024-12-04 12:55:00,2240160800,2,199.0,88.4,8.1733
2024-12-04 12:55:00,2240160800,3,86.0,87.6,4.086
2024-12-04 12:55:00,2240007900,1,47.0,92.5,4.046
2024-12-04 12:55:00,2240160900,2,139.0,90.27,5.3493
2024-12-04 12:55:00,2240160900,3,141.0,86.77,6.05
2024-12-04 12:55:00,2240157400,3,26.0,76.5,1.992
2024-12-04 12:55:00,2240014101,4,65.0,76.9,11.064
2024-12-04 12:55:00,2240157400,1,41.0,97.5,1.11
2024-12-04 12:55:00,2240014101,2,93.0,81.4,11.656
2024-12-04 12:55:00,2240014101,3,78.0,83.8,11.732
2024-12-04 12:55:00,2240007900,3,39.0,87.2,5.726
2024-12-04 12:55:00,2240007900,4,22.0,88.1,1.632
2024-12-04 12:55:00,2240007900,5,19.0,87.8,1.576
2024-12-04 12:55:00,2240009900,1,68.0,101.8,5.652
2024-12-04 12:55:00,2240009900,2,77.0,85.5,9.216
2024-12-04 12:55:00,2240009900,3,57.0,81.0,9.25
2024-12-04 12:55:00,2240010000,1,110.0,99.5,4.329
2024-12-04 12:55:00,2240010000,2,124.0,91.9,6.166
2024-12-04 12:55:00,2240010000,3,96.0,90.5,5.865
2024-12-04 12:55:00,2240010000,4,40.0,87.7,1.65
2024-12-04 12:55:00,2240009900,4,26.0,76.6,5.692
2024-12-04 12:55:00,2240010000,5,19.0,87.8,1.576
2024-12-04 12:55:00,2240013000,4,18.0,87.3,1.668
2024-12-04 12:55:00,2240013000,3,57.0,93.8,6.004
2024-12-04 12:55:00,2240013000,2,73.0,95.2,6.26
2024-12-04 12:55:00,2240013000,1,63.0,106.5,4.612
2024-12-04 12:55:00,2240014101,1,83.0,88.1,7.882
2024-12-04 12:55:00,2240012900,3,57.0,81.0,9.25
2024-12-04 12:55:00,2240012900,2,77.0,85.5,9.216
2024-12-04 12:55:00,2240012900,1,68.0,101.8,5.652
2024-12-04 12:55:00,2240012900,4,26.0,76.6,5.692
2024-12-04 13:00:00,2240157300,3,28.0,80.62,1.2763
2024-12-04 13:00:00,2240014201,1,49.0,92.25,6.575
2024-12-04 13:00:00,2240014201,2,58.0,79.5,9.365
2024-12-04 13:00:00,2240014201,3,49.0,77.75,9.73
2024-12-04 13:00:00,2240014201,4,76.0,77.5,15.46
2024-12-04 13:00:00,2240157100,1,27.0,94.62,1.0275
2024-12-04 13:00:00,2240157100,2,19.0,86.12,1.2575
2024-12-04 13:00:00,2240157100,3,8.0,81.75,0.9425
2024-12-04 13:00:00,2240157300,1,56.0,95.75,0.9688
2024-12-04 13:00:00,2240157300,2,48.0,84.25,1.5787
2024-12-04 13:00:00,2240157400,1,29.0,96.88,0.91
2024-12-04 13:00:00,2240160900,3,153.0,87.92,8.1342
2024-12-04 13:00:00,2240157400,3,20.0,79.5,1.61
2024-12-04 13:00:00,2240157900,1,172.0,88.17,3.8508
2024-12-04 13:00:00,2240157900,2,131.0,83.96,2.5417
2024-12-04 13:00:00,2240157900,3,115.0,81.88,4.9
2024-12-04 13:00:00,2240160800,1,171.0,99.38,7.095
2024-12-04 13:00:00,2240160800,2,176.0,89.83,8.5808
2024-12-04 13:00:00,2240160800,3,83.0,87.79,5.2258
2024-12-04 13:00:00,2240160900,1,190.0,96.33,7.7708
2024-12-04 13:00:00,2240160900,2,140.0,85.38,7.6367
2024-12-04 13:00:00,2240014101,4,62.0,72.62,11.9675
2024-12-04 13:00:00,2240157400,2,29.0,82.38,1.9
2024-12-04 13:00:00,2240014101,3,67.0,76.38,13.09
2024-12-04 13:00:00,2240010000,3,59.0,89.0,4.7662
2024-12-04 13:00:00,2240014101,1,101.0,86.12,12.635
2024-12-04 13:00:00,2240014101,2,94.0,77.25,14.915
2024-12-04 13:00:00,2240007900,2,41.0,88.88,5.695
2024-12-04 13:00:00,2240007900,3,32.0,87.12,5.8375
2024-12-04 13:00:00,2240007900,4,19.0,85.62,2.085
2024-12-04 13:00:00,2240007900,5,11.0,87.75,0.735
2024-12-04 13:00:00,2240009900,1,67.0,97.0,6.8925
2024-12-04 13:00:00,2240009900,2,67.0,91.88,9.2675
2024-12-04 13:00:00,2240009900,3,45.0,84.62,8.1725
2024-12-04 13:00:00,2240009900,4,19.0,88.0,3.64
2024-12-04 13:00:00,2240010000,1,79.0,98.75,4.0725
2024-12-04 13:00:00,2240010000,2,82.0,91.56,5.1888
2024-12-04 13:00:00,2240007900,1,38.0,92.12,4.405
2024-12-04 13:00:00,2240010000,4,33.0,88.12,1.875
2024-12-04 13:00:00,2240013000,3,27.0,90.88,3.695
2024-12-04 13:00:00,2240013000,2,41.0,94.25,4.6825
2024-12-04 13:00:00,2240013000,1,41.0,105.38,3.74
2024-12-04 13:00:00,2240012900,4,19.0,88.0,3.64
2024-12-04 13:00:00,2240013000,4,14.0,90.62,1.665
2024-12-04 13:00:00,2240012900,2,67.0,91.88,9.2675
2024-12-04 13:00:00,2240012900,1,67.0,97.0,6.8925
2024-12-04 13:00:00,2240010000,5,11.0,87.75,0.735
2024-12-04 13:00:00,2240012900,3,45.0,84.62,8.1725
2024-12-04 13:05:00,2240157300,2,87.0,75.0,1.963
2024-12-04 13:05:00,2240014201,1,73.0,93.5,7.552
2024-12-04 13:05:00,2240014201,2,81.0,80.2,10.174
2024-12-04 13:05:00,2240014201,3,77.0,73.9,13.258
2024-12-04 13:05:00,2240014201,4,89.0,74.3,17.038
2024-12-04 13:05:00,2240157100,1,52.0,95.5,1.092
2024-12-04 13:05:00,2240157100,2,36.0,73.5,1.882
2024-12-04 13:05:00,2240157100,3,7.0,90.3,0.708
2024-12-04 13:05:00,2240157300,1,97.0,93.75,1.142
2024-12-04 13:05:00,2240157400,1,45.0,92.0,1.192
2024-12-04 13:05:00,2240157900,3,120.0,82.37,4.2533
2024-12-04 13:05:00,2240157400,3,33.0,78.2,1.578
2024-12-04 13:05:00,2240157900,1,207.0,91.5,3.6067
2024-12-04 13:05:00,2240157900,2,152.0,84.67,1.948
2024-12-04 13:05:00,2240014101,4,70.0,75.5,11.274
2024-12-04 13:05:00,2240160800,1,198.0,102.33,6.1907
2024-12-04 13:05:00,2240160800,2,232.0,92.47,8.2593
2024-12-04 13:05:00,2240160800,3,115.0,87.03,5.5147
2024-12-04 13:05:00,2240160900,1,160.0,98.93,5.5047
2024-12-04 13:05:00,2240160900,2,165.0,86.47,7.0407
2024-12-04 13:05:00,2240160900,3,161.0,86.27,7.0213
2024-12-04 13:05:00,2240157400,2,51.0,76.5,2.044
2024-12-04 13:05:00,2240014101,3,75.0,81.0,12.254
2024-12-04 13:05:00,2240157300,3,40.0,84.25,1.143
2024-12-04 13:05:00,2240014101,1,82.0,88.6,8.026
2024-12-04 13:05:00,2240007900,2,64.0,86.2,6.836
2024-12-04 13:05:00,2240007900,3,37.0,87.0,5.37
2024-12-04 13:05:00,2240007900,4,23.0,94.2,2.212
2024-12-04 13:05:00,2240007900,5,15.0,92.5,0.91
2024-12-04 13:05:00,2240009900,1,83.0,96.6,7.018
2024-12-04 13:05:00,2240009900,2,75.0,92.7,8.396
2024-12-04 13:05:00,2240009900,3,60.0,80.9,9.82
2024-12-04 13:05:00,2240009900,4,31.0,77.8,6.482
2024-12-04 13:05:00,2240010000,1,126.0,97.55,5.13
2024-12-04 13:05:00,2240010000,2,131.0,90.1,6.459
2024-12-04 13:05:00,2240010000,3,91.0,89.05,5.875
2024-12-04 13:05:00,2240007900,1,58.0,91.1,5.036
2024-12-04 13:05:00,2240010000,4,41.0,91.6,1.906
2024-12-04 13:05:00,2240010000,5,15.0,92.5,0.91
2024-12-04 13:05:00,2240012900,1,83.0,96.6,7.018
2024-12-04 13:05:00,2240012900,2,75.0,92.7,8.396
2024-12-04 13:05:00,2240012900,3,60.0,80.9,9.82
2024-12-04 13:05:00,2240012900,4,31.0,77.8,6.482
2024-12-04 13:05:00,2240013000,1,68.0,104.0,5.224
2024-12-04 13:05:00,2240013000,2,67.0,94.0,6.082
2024-12-04 13:05:00,2240013000,3,54.0,91.1,6.38
2024-12-04 13:05:00,2240013000,4,18.0,89.0,1.6
2024-12-04 13:05:00,2240014101,2,86.0,85.1,10.108
2024-12-04 13:10:00,2240157300,1,45.0,93.17,1.08
2024-12-04 13:10:00,2240157100,3,10.0,78.67,1.3467
2024-12-04 13:10:00,2240157100,2,21.0,76.67,1.5467
2024-12-04 13:10:00,2240014201,1,40.0,95.17,6.4667
2024-12-04 13:10:00,2240014201,4,58.0,75.83,16.11
2024-12-04 13:10:00,2240014201,3,49.0,72.17,12.75
2024-12-04 13:10:00,2240014201,2,46.0,83.33,9.0633
2024-12-04 13:10:00,2240157300,2,49.0,76.75,1.7583
2024-12-04 13:10:00,2240157100,1,24.0,98.33,0.8333
2024-12-04 13:10:00,2240157300,3,31.0,76.5,1.7417
2024-12-04 13:10:00,2240157900,3,70.0,87.39,3.8522
2024-12-04 13:10:00,2240157400,2,28.0,76.83,1.97
2024-12-04 13:10:00,2240157400,3,21.0,74.33,2.1367
2024-12-04 13:10:00,2240157900,1,132.0,89.39,2.9133
2024-12-04 13:10:00,2240157900,2,111.0,86.11,2.3989
2024-12-04 13:10:00,2240160800,1,105.0,97.72,5.9311
2024-12-04 13:10:00,2240160800,2,123.0,94.5,7.9489
2024-12-04 13:10:00,2240160800,3,50.0,90.67,3.7011
2024-12-04 13:10:00,2240160900,1,103.0,99.06,5.5033
2024-12-04 13:10:00,2240160900,2,96.0,90.72,6.7033
2024-12-04 13:10:00,2240014101,4,42.0,74.83,11.4567
2024-12-04 13:10:00,2240157400,1,21.0,88.0,1.3267
2024-12-04 13:10:00,2240014101,3,43.0,82.0,12.2533
2024-12-04 13:10:00,2240160900,3,106.0,86.39,7.6544
2024-12-04 13:10:00,2240014101,1,55.0,90.33,9.2267
2024-12-04 13:10:00,2240007900,1,27.0,90.67,3.9633
2024-12-04 13:10:00,2240007900,2,34.0,85.83,6.43
2024-12-04 13:10:00,2240007900,3,25.0,80.33,5.7467
2024-12-04 13:10:00,2240007900,4,22.0,88.17,2.76
2024-12-04 13:10:00,2240007900,5,12.0,92.5,0.98
2024-12-04 13:10:00,2240009900,1,43.0,105.67,5.5767
2024-12-04 13:10:00,2240009900,2,44.0,90.83,8.0967
2024-12-04 13:10:00,2240009900,3,28.0,86.67,6.45
2024-12-04 13:10:00,2240009900,4,14.0,79.17,5.02
2024-12-04 13:10:00,2240010000,1,59.0,98.67,3.9167
2024-12-04 13:10:00,2240010000,2,71.0,90.67,6.1333
2024-12-04 13:10:00,2240014101,2,59.0,85.5,11.88
2024-12-04 13:10:00,2240010000,4,33.0,88.58,2.185
2024-12-04 13:10:00,2240010000,5,12.0,92.5,0.98
2024-12-04 13:10:00,2240012900,1,43.0,105.67,5.5767
2024-12-04 13:10:00,2240012900,2,44.0,90.83,8.0967
2024-12-04 13:10:00,2240012900,3,28.0,86.67,6.45
2024-12-04 13:10:00,2240012900,4,14.0,79.17,5.02
2024-12-04 13:10:00,2240013000,1,32.0,106.67,3.87
2024-12-04 13:10:00,2240013000,2,37.0,95.5,5.8367
2024-12-04 13:10:00,2240013000,3,26.0,89.33,4.96
2024-12-04 13:10:00,2240013000,4,11.0,89.0,1.61
2024-12-04 13:10:00,2240010000,3,51.0,84.83,5.3533
2024-12-04 13:15:00,2240157300,1,75.0,100.6,0.886
2024-12-04 13:15:00,2240157100,3,10.0,87.7,1.176
2024-12-04 13:15:00,2240157100,2,24.0,81.7,1.49
2024-12-04 13:15:00,2240157100,1,38.0,101.2,0.842
2024-12-04 13:15:00,2240014101,4,72.0,76.6,13.498
2024-12-04 13:15:00,2240014201,3,67.0,72.6,12.912
2024-12-04 13:15:00,2240014201,2,64.0,80.0,8.338
2024-12-04 13:15:00,2240014201,1,65.0,94.8,6.304
2024-12-04 13:15:00,2240157300,2,57.0,82.3,1.709
2024-12-04 13:15:00,2240014201,4,91.0,72.9,14.992
2024-12-04 13:15:00,2240157300,3,37.0,86.6,1.317
2024-12-04 13:15:00,2240157900,2,178.0,81.23,2.7633
2024-12-04 13:15:00,2240157400,2,33.0,82.9,1.928
2024-12-04 13:15:00,2240157400,3,27.0,85.5,1.458
2024-12-04 13:15:00,2240157900,1,246.0,86.2,4.202
2024-12-04 13:15:00,2240157900,3,160.0,78.13,4.994
2024-12-04 13:15:00,2240160800,1,198.0,98.03,6.3407
2024-12-04 13:15:00,2240160800,2,207.0,90.63,7.708
2024-12-04 13:15:00,2240160800,3,86.0,87.53,4.2407
2024-12-04 13:15:00,2240160900,1,149.0,103.6,4.856
2024-12-04 13:15:00,2240160900,2,151.0,93.57,6.0427
2024-12-04 13:15:00,2240014101,3,71.0,81.7,12.046
2024-12-04 13:15:00,2240157400,1,37.0,100.0,0.93
2024-12-04 13:15:00,2240160900,3,182.0,87.43,8.1147
2024-12-04 13:15:00,2240014101,2,103.0,83.0,13.01
2024-12-04 13:15:00,2240013000,4,24.0,85.6,2.734
2024-12-04 13:15:00,2240014101,1,85.0,89.6,8.372
2024-12-04 13:15:00,2240007900,1,62.0,92.0,5.726
2024-12-04 13:15:00,2240007900,2,71.0,85.9,8.416
2024-12-04 13:15:00,2240007900,3,52.0,81.0,7.406
2024-12-04 13:15:00,2240007900,4,23.0,88.9,2.134
2024-12-04 13:15:00,2240007900,5,11.0,94.1,0.556
2024-12-04 13:15:00,2240009900,2,74.0,90.1,8.228
2024-12-04 13:15:00,2240009900,3,58.0,85.4,8.994
2024-12-04 13:15:00,2240009900,4,28.0,80.8,4.28
2024-12-04 13:15:00,2240010000,1,126.0,97.35,5.275
2024-12-04 13:15:00,2240009900,1,90.0,101.0,6.704
2024-12-04 13:15:00,2240010000,3,113.0,82.75,7.945
2024-12-04 13:15:00,2240010000,2,150.0,88.95,7.737
2024-12-04 13:15:00,2240013000,2,79.0,92.0,7.058
2024-12-04 13:15:00,2240013000,1,64.0,102.7,4.824
2024-12-04 13:15:00,2240012900,4,28.0,80.8,4.28
2024-12-04 13:15:00,2240012900,3,58.0,85.4,8.994
2024-12-04 13:15:00,2240013000,3,61.0,84.5,8.484
2024-12-04 13:15:00,2240012900,1,90.0,101.0,6.704
2024-12-04 13:15:00,2240010000,5,11.0,94.1,0.556
2024-12-04 13:15:00,2240010000,4,47.0,87.25,2.434
2024-12-04 13:15:00,2240012900,2,74.0,90.1,8.228
2024-12-04 13:20:00,2240157300,2,80.0,76.81,1.6237
2024-12-04 13:20:00,2240014201,1,66.0,93.5,8.41
2024-12-04 13:20:00,2240014201,2,62.0,76.38,11.2325
2024-12-04 13:20:00,2240014201,3,61.0,74.12,19.47
2024-12-04 13:20:00,2240014201,4,67.0,73.25,19.105
2024-12-04 13:20:00,2240157100,1,35.0,90.12,1.0975
2024-12-04 13:20:00,2240157100,2,35.0,76.12,1.44
2024-12-04 13:20:00,2240157100,3,12.0,82.0,1.2075
2024-12-04 13:20:00,2240157300,1,74.0,90.69,1.0812
2024-12-04 13:20:00,2240157400,1,39.0,91.25,1.065
2024-12-04 13:20:00,2240014101,4,49.0,82.12,10.87
2024-12-04 13:20:00,2240157400,3,27.0,76.12,1.815
2024-12-04 13:20:00,2240157900,1,181.0,87.75,4.0217
2024-12-04 13:20:00,2240157900,2,114.0,84.38,2.2133
2024-12-04 13:20:00,2240157900,3,134.0,76.92,5.6242
2024-12-04 13:20:00,2240160800,1,177.0,101.83,7.2967
2024-12-04 13:20:00,2240160800,2,174.0,91.04,8.6042
2024-12-04 13:20:00,2240160800,3,90.0,88.75,5.7917
2024-12-04 13:20:00,2240160900,1,142.0,100.75,5.5008
2024-12-04 13:20:00,2240160900,2,137.0,89.04,6.5917
2024-12-04 13:20:00,2240160900,3,185.0,83.08,9.3917
2024-12-04 13:20:00,2240157400,2,45.0,77.5,1.8075
2024-12-04 13:20:00,2240014101,3,64.0,83.0,11.7025
2024-12-04 13:20:00,2240157300,3,39.0,79.06,1.5112
2024-12-04 13:20:00,2240014101,1,48.0,90.38,5.945
2024-12-04 13:20:00,2240007900,1,42.0,94.0,5.2825
2024-12-04 13:20:00,2240007900,2,54.0,83.88,9.285
2024-12-04 13:20:00,2240007900,3,46.0,78.25,9.5875
2024-12-04 13:20:00,2240007900,4,21.0,85.38,2.225
2024-12-04 13:20:00,2240007900,5,11.0,97.0,0.61
2024-12-04 13:20:00,2240009900,1,53.0,104.25,4.655
2024-12-04 13:20:00,2240009900,2,43.0,92.38,6.115
2024-12-04 13:20:00,2240009900,3,44.0,89.0,8.2425
2024-12-04 13:20:00,2240009900,4,21.0,73.75,5.8225
2024-12-04 13:20:00,2240010000,1,89.0,98.88,4.9825
2024-12-04 13:20:00,2240010000,2,115.0,88.81,8.125
2024-12-04 13:20:00,2240014101,2,70.0,83.75,10.885
2024-12-04 13:20:00,2240013000,4,18.0,89.38,2.74
2024-12-04 13:20:00,2240010000,4,39.0,87.38,2.4825
2024-12-04 13:20:00,2240010000,5,11.0,97.0,0.61
2024-12-04 13:20:00,2240012900,1,53.0,104.25,4.655
2024-12-04 13:20:00,2240012900,2,43.0,92.38,6.115
2024-12-04 13:20:00,2240012900,3,44.0,89.0,8.2425
2024-12-04 13:20:00,2240012900,4,21.0,73.75,5.8225
2024-12-04 13:20:00,2240013000,1,47.0,103.75,4.6825
2024-12-04 13:20:00,2240013000,2,61.0,93.75,6.965
2024-12-04 13:20:00,2240013000,3,44.0,91.88,6.88
2024-12-04 13:20:00,2240010000,3,90.0,85.06,8.2338
2024-12-04 13:25:00,2240157300,2,72.0,78.88,1.5525
2024-12-04 13:25:00,2240157300,1,74.0,92.62,0.9288
2024-12-04 13:25:00,2240157100,3,9.0,88.62,0.815
2024-12-04 13:25:00,2240157100,2,34.0,78.38,1.37
2024-12-04 13:25:00,2240160900,3,169.0,88.17,8.4583
2024-12-04 13:25:00,2240014201,3,58.0,75.0,12.34
2024-12-04 13:25:00,2240014201,2,58.0,81.12,8.575
2024-12-04 13:25:00,2240014201,1,54.0,92.75,6.8375
2024-12-04 13:25:00,2240157300,3,36.0,84.94,1.2412
2024-12-04 13:25:00,2240014201,4,76.0,69.75,15.7625
2024-12-04 13:25:00,2240157400,1,34.0,93.62,0.9525
2024-12-04 13:25:00,2240160800,1,167.0,100.62,6.2392
2024-12-04 13:25:00,2240157400,3,27.0,81.25,1.6675
2024-12-04 13:25:00,2240157900,1,195.0,87.83,3.2442
2024-12-04 13:25:00,2240157900,2,133.0,82.0,2.4
2024-12-04 13:25:00,2240157900,3,109.0,78.08,4.215
2024-12-04 13:25:00,2240014101,4,50.0,82.62,13.3475
2024-12-04 13:25:00,2240160800,2,191.0,93.92,8.9033
2024-12-04 13:25:00,2240160800,3,90.0,91.71,5.6858
2024-12-04 13:25:00,2240160900,1,169.0,101.67,6.6842
2024-12-04 13:25:00,2240160900,2,170.0,93.12,7.7775
2024-12-04 13:25:00,2240157400,2,38.0,79.38,1.735
2024-12-04 13:25:00,2240014101,3,64.0,80.38,12.05
2024-12-04 13:25:00,2240157100,1,40.0,91.62,0.905
2024-12-04 13:25:00,2240014101,1,49.0,90.25,5.6125
2024-12-04 13:25:00,2240007900,1,43.0,92.25,4.6575
2024-12-04 13:25:00,2240014101,2,85.0,83.88,12.3025
2024-12-04 13:25:00,2240007900,2,46.0,86.5,6.585
2024-12-04 13:25:00,2240007900,3,42.0,87.25,6.995
2024-12-04 13:25:00,2240007900,4,13.0,90.0,1.3475
2024-12-04 13:25:00,2240007900,5,14.0,92.62,1.165
2024-12-04 13:25:00,2240009900,1,53.0,106.0,4.6275
2024-12-04 13:25:00,2240009900,3,42.0,88.75,8.645
2024-12-04 13:25:00,2240009900,4,24.0,77.5,5.625
2024-12-04 13:25:00,2240010000,1,97.0,96.56,4.9125
2024-12-04 13:25:00,2240010000,2,91.0,87.88,5.975
2024-12-04 13:25:00,2240009900,2,55.0,95.38,7.2675
2024-12-04 13:25:00,2240010000,4,28.0,90.19,1.6138
2024-12-04 13:25:00,2240013000,4,15.0,90.38,1.88
2024-12-04 13:25:00,2240010000,3,84.0,86.81,7.055
2024-12-04 13:25:00,2240013000,2,45.0,89.25,5.365
2024-12-04 13:25:00,2240013000,1,54.0,100.88,5.1675
2024-12-04 13:25:00,2240012900,4,24.0,77.5,5.625
2024-12-04 13:25:00,2240013000,3,42.0,86.38,7.115
2024-12-04 13:25:00,2240012900,3,42.0,88.75,8.645
2024-12-04 13:25:00,2240012900,2,55.0,95.38,7.2675
2024-12-04 13:25:00,2240012900,1,53.0,106.0,4.6275
2024-12-04 13:25:00,2240010000,5,14.0,92.62,1.165
2024-12-04 13:30:00,2240157300,3,29.0,86.19,1.0812
2024-12-04 13:30:00,2240014201,2,52.0,85.88,7.475
2024-12-04 13:30:00,2240014201,3,59.0,77.38,12.3475
2024-12-04 13:30:00,2240014201,4,80.0,71.0,17.0475
2024-12-04 13:30:00,2240157100,1,33.0,90.38,1.615
2024-12-04 13:30:00,2240157100,2,29.0,78.5,1.4275
2024-12-04 13:30:00,2240157100,3,6.0,92.75,0.5025
2024-12-04 13:30:00,2240157300,1,64.0,92.25,1.395
2024-12-04 13:30:00,2240157300,2,68.0,77.19,1.6175
2024-12-04 13:30:00,2240014201,1,39.0,98.75,4.515
2024-12-04 13:30:00,2240157400,1,31.0,94.12,1.175
2024-12-04 13:30:00,2240160900,3,150.0,86.5,7.6783
2024-12-04 13:30:00,2240157400,3,23.0,79.62,1.66
2024-12-04 13:30:00,2240157900,1,203.0,88.12,3.4242
2024-12-04 13:30:00,2240157900,2,153.0,78.5,2.4208
2024-12-04 13:30:00,2240157900,3,108.0,83.5,4.06
2024-12-04 13:30:00,2240160800,1,134.0,101.25,5.1583
2024-12-04 13:30:00,2240160800,2,187.0,90.71,8.5125
2024-12-04 13:30:00,2240160800,3,75.0,92.42,4.1442
2024-12-04 13:30:00,2240160900,1,152.0,99.75,5.88
2024-12-04 13:30:00,2240160900,2,173.0,89.17,7.9283
2024-12-04 13:30:00,2240014101,4,44.0,88.12,9.8275
2024-12-04 13:30:00,2240157400,2,39.0,75.88,1.8075
2024-12-04 13:30:00,2240014101,3,64.0,82.62,10.48
2024-12-04 13:30:00,2240009900,2,56.0,89.12,7.785
2024-12-04 13:30:00,2240014101,1,66.0,88.62,7.8375
2024-12-04 13:30:00,2240014101,2,70.0,84.25,10.885
2024-12-04 13:30:00,2240007900,1,40.0,92.25,4.1975
2024-12-04 13:30:00,2240007900,2,52.0,85.75,6.755
2024-12-04 13:30:00,2240007900,3,28.0,88.88,4.1575
2024-12-04 13:30:00,2240007900,4,16.0,87.25,2.25
2024-12-04 13:30:00,2240007900,5,17.0,101.12,1.945
2024-12-04 13:30:00,2240009900,3,47.0,84.12,8.5475
2024-12-04 13:30:00,2240009900,4,19.0,79.5,3.9725
2024-12-04 13:30:00,2240010000,1,80.0,101.5,3.9188
2024-12-04 13:30:00,2240010000,2,105.0,90.88,6.1562
2024-12-04 13:30:00,2240009900,1,70.0,95.75,6.42
2024-12-04 13:30:00,2240010000,4,32.0,88.62,2.32
2024-12-04 13:30:00,2240010000,5,17.0,101.12,1.945
2024-12-04 13:30:00,2240012900,1,70.0,95.75,6.42
